Platform,Category,UserRecordType,Title,Country,ReleaseType,Publisher,Developer,Genre,CreatedAt,Ownership,PriceLoose,PriceCIB,PriceNew,YourPrice,PricePaid,ItemCondition,BoxCondition,ManualCondition,Notes,Tags,metacritic
"Sony PlayStation","Games","Owned","Big Air","United States of America","Official","Accolade, Inc.","Pitbull Syndicate","Sports","16 abr 2021","CIB","5,73","9,69","25,39","9,69","-1.0",1.0,1.0,1.0,"","","Missing Field",
"Sony PlayStation","Games","Owned","Gunfighter: The Legend of Jesse James","United States of America","Official","Ubisoft Entertainment","Rebellion","First-person shooter, Light Gun","16 abr 2021","CIB","9,28","15,05","26,99","15,05","-1.0",0.9,1.0,1.0,"","","55",
"Sony PlayStation","Games","Owned","Metal Gear Solid","United States of America","Official","Konami","Konami Computer Entertainment Japan","Action, Adventure, Stealth","16 abr 2021","CIB","24,73","48,36","170,49","48,36","-1.0",0.6,0.6,0.6,"","","94",
"Sony PlayStation","Systems","Owned","PlayStation Classic","United States of America","Afterlife","Sony","Missing Field","Missing Field","1 jul 2025","CIB","49,87","65,45","80,48","65,45","-1.0",1.0,1.0,1.0,"","","Missing Field",
"Sony PlayStation","Games","Owned","Resident Evil 3: Nemesis","United States of America","Official","Capcom USA, Inc.","Capcom","Action, Adventure, Horror","16 abr 2021","CIB","45,22","93,69","203,81","93,69","-1.0",1.0,1.0,1.0,"","","91",
"Sony PlayStation","Games","Owned","Scooby-Doo and The Cyber Chase","United States of America","Official","THQ","ART Co., Ltd.","Adventure","10 ago 2021","CIB","11,43","17,48","65,69","17,48","-1.0",1.0,1.0,1.0,"","","Missing Field",
"Sony PlayStation","Games","Owned","Spyro 2: Ripto's Rage!","United States of America","Official","Universal Interactive Inc., Sony Computer Entertainment America, Inc.","Insomniac Games","Action, Adventure, Platformer","31 jul 2025","CIB","12,3","19,22","93,48","19,22","-1.0",1.0,1.0,1.0,"","","Missing Field",
"Sony PlayStation","Games","Owned","Tom Clancy's Rainbow Six","United States of America","Official","Red Storm Entertainment, Inc.","Rebellion","Strategy, First-person shooter, Stealth","16 abr 2021","CIB","5,94","11,53","35,94","11,53","-1.0",1.0,1.0,1.0,"","","Missing Field",
"Sony PlayStation","Games","Owned","Tomb Raider","United States of America","Official","Eidos Interactive","Core Design Ltd.","Action, Adventure, Puzzle, Platformer","16 abr 2021","CIB","10,5","16,69","57,95","16,69","-1.0",1.0,1.0,1.0,"","","91",
"Sony PlayStation","Games","Owned","Tomb Raider III: Adventures of Lara Croft","United States of America","Official","Eidos Interactive","Core Design Ltd.","Action, Adventure","31 jul 2025","CIB","8,02","15,83","40,47","15,83","-1.0",1.0,1.0,1.0,"","","76",
"Sony PlayStation","Games","Owned","Virtual Pool","United States of America","Official","Interplay Entertainment Corp.","Celeris","Sports","10 ago 2021","CIB","3,42","7,09","16,05","7,09","-1.0",1.0,1.0,1.0,"","","Missing Field",
"Sony PlayStation","Games","Owned","X-Games: Pro Boarder","United States of America","Official","EA Games","Radical Entertainment Inc.","Racing, Sports","10 ago 2021","CIB","6,16","8,5","12,12","8,5","-1.0",1.0,1.0,1.0,"","","Missing Field",
"Sega Dreamcast","Games","Owned","NFL 2K","United States of America","Official","Sega","Visual Concepts","Sports","16 abr 2021","Loose","5,75","7,46","15,18","5,75","-1.0",0.5,?,?,"","","Missing Field",
"Sega Dreamcast","Games","Owned","World Series Baseball 2K1","United States of America","Official","Sega","WOW Entertainment","Sports","16 abr 2021","CIB","5,81","8,52","17,42","8,52","-1.0",0.6,0.6,0.5,"","","48",
"Sony PlayStation 3","Games","Owned","2010 FIFA World Cup South Africa","United States of America","Official","Electronic Arts","EA Canada","Sports","19 abr 2021","Boxed","9,28","9,67","16,49","9,28","-1.0",?,?,?,"","","82",
"Sony PlayStation 3","Games","Owned","Batman: Arkham Asylum [Game of the Year Edition]","United States of America","Official","Warner Bros. Interactive Entertainment","Rocksteady","Action, Adventure","27 sept 2024","CIB","8,42","9,5","12,9","9,5","-1.0",1.0,1.0,1.0,"","","91",
"Sony PlayStation 3","Games","Owned","Battlefield 3","United States of America","Official","Electronic Arts","DiCE","First-person shooter","19 abr 2021","Boxed","3,46","6,23","12,49","4,58","-1.0",?,?,?,"","","85",
"Sony PlayStation 3","Games","Owned","Battlefield 4","United States of America","Official","Electronic Arts","DiCE","Action, First-person shooter","16 abr 2021","Loose","4,18","7,09","11,5","4,18","-1.0",1.0,?,?,"","","80",
"Sony PlayStation 3","Games","Owned","Call of Duty: Black Ops III","United States of America","Official","Activision","Treyarch","Action, First-person shooter","16 abr 2021","Loose","8,41","9,19","21,36","8,41","-1.0",?,?,?,"","","Missing Field",
"Sony PlayStation 3","Games","Owned","Call of Duty: Ghosts","United States of America","Official","Activision","Infinity Ward","Action, First-person shooter","16 abr 2021","CIB","4,75","6,98","10,79","6,98","-1.0",0.6,0.6,0.5,"","","71",
"Sony PlayStation 3","Games","Owned","Call of Duty: Modern Warfare 3","United States of America","Official","Activision","Infinity Ward","First-person shooter","19 abr 2021","Boxed","4,49","8,94","18,09","6,49","-1.0",?,?,?,"","","88",
"Sony PlayStation 3","Games","Owned","Castlevania: Lords of Shadow","United States of America","Official","Konami","Kojima Productions (Konami), Mercury Steam Entertainment S.L.","Action, Adventure, Fighting, Horror","19 abr 2021","Boxed","9,86","13,85","23,29","9,86","-1.0",?,?,?,"","","85",
"Sony PlayStation 3","Games","Owned","Catherine","United States of America","Official","Atlus U.S.A., Inc.","Atlus","Adventure, Puzzle","8 jun 2021","CIB","13,97","18,19","26,74","18,19","-1.0",?,?,?,"","","79",
"Sony PlayStation 3","Games","Owned","Dead Island","United States of America","Official","Deep Silver","Techland Sp. z o.o","Action, RPG, Horror","19 abr 2021","Boxed","3,99","7,49","15,81","4,9","-1.0",0.2,?,?,"","","71",
"Sony PlayStation 3","Games","Owned","Disney Infinity 2.0 Edition","United States of America","Official","Disney Interactive","Avalanche Software LLC","Action","13 oct 2024","CIB","4,13","6,5","14,29","6,5","-1.0",1.0,1.0,1.0,"","","Missing Field",
"Sony PlayStation 3","Games","Owned","FIFA 14","United States of America","Official","Electronic Arts","EA Canada","Sports","16 abr 2021","Loose","4,25","8,09","10,49","4,25","-1.0",?,?,?,"","","86",
"Sony PlayStation 3","Games","Owned","Final Fantasy X / X-2 HD Remaster [Collector's Edition]","United States of America","Official","Square Enix","Square Enix","RPG","16 abr 2021","New","17,5","39,26","53,31","53,31","-1.0",?,1.0,?,"","","Missing Field",
"Sony PlayStation 3","Games","Owned","God of War III","United States of America","Official","Sony Computer Entertainment America, Inc.","Sony Santa Monica Studio","Action","16 abr 2021","Loose","6,91","10","28,28","6,91","-1.0",?,?,?,"","","92",
"Sony PlayStation 3","Games","Owned","God of War: Ascension Special Edition","United Kingdom","Official","Sony Computer Entertainment","Missing Field","Adventure","16 abr 2021","Loose","22,67","46,58","62,53","22,67","-1.0",?,?,?,"","","Missing Field",
"Sony PlayStation 3","Games","Owned","Gran Turismo 5: XL Edition","United States of America","Official","Sony","Polyphony Digital","Strategy","16 abr 2021","CIB","10,23","10,61","25,49","10,61","-1.0",0.6,0.6,0.6,"","","Missing Field",
"Sony PlayStation 3","Games","Owned","Grand Theft Auto IV","United States of America","Official","Rockstar Games","Rockstar North","Action, Adventure","16 abr 2021","Loose","11,1","15,06","40,49","11,1","-1.0",0.1,?,?,"","","98",
"Sony PlayStation 3","Games","Owned","Guitar Hero 5","United States of America","Official","Activision","Neversoft Entertainment","Music","8 jun 2021","CIB","13,71","15,49","32,64","15,49","-1.0",?,?,?,"","","86",
"Sony PlayStation 3","Games","Owned","Guitar Hero World Tour","United States of America","Official","Activision","Neversoft Entertainment","Music","13 oct 2024","CIB","10,08","11,63","18","11,63","-1.0",1.0,1.0,1.0,"","","84",
"Sony PlayStation 3","Games","Owned","Guitar Hero: Aerosmith","United States of America","Official","Activision","Neversoft Entertainment","Music","8 jun 2021","CIB","6,4","8,35","15,07","8,35","-1.0",?,?,?,"","","70",
"Sony PlayStation 3","Games","Owned","Guitar Hero: Van Halen","United States of America","Official","Activision","Underground Development","Music","8 jun 2021","CIB","14,5","19,48","24,99","19,48","-1.0",?,?,?,"","","59",
"Sony PlayStation 3","Games","Owned","inFamous 2","United States of America","Official","Sony Computer Entertainment","Sucker Punch Productions","Action, Adventure","16 abr 2021","CIB","8,49","14,13","17,82","14,13","-1.0",1.0,1.0,1.0,"","","83",
"Sony PlayStation 3","Games","Owned","Killzone 3","United States of America","Official","Sony Computer Entertainment America, Inc.","Guerrilla Games","Action, First-person shooter","19 abr 2021","Boxed","9,05","10,27","18,23","9,05","-1.0",?,?,?,"","","84",
"Sony PlayStation 3","Games","Owned","Naruto Shippuden: Ultimate Ninja Storm 3","United States of America","Official","Bandai Namco Entertainment","CyberConnect2 Co., Ltd.","Fighting","19 abr 2021","Boxed","7,48","9,19","30,49","7,48","-1.0",?,?,?,"","","77",
"Sony PlayStation 3","Games","Owned","Plants vs Zombies: Garden Warfare","United States of America","Official","Electronic Arts","PopCap Games","Action, Third-person shooter","16 abr 2021","Boxed","5,47","6,8","13,45","5,47","-1.0",0.6,0.6,?,"","","Missing Field",
"Sony PlayStation 3","Systems","Owned","PlayStation 3 Console 40GB [Ceramic White]","Japan","Official","Missing Field","Missing Field","Missing Field","1 jul 2025","CIB","-1.0", "-1.0", "-1.0", "-1.0","-1.0",0.5,0.5,0.5,"","","Missing Field",
"Sony PlayStation 3","Systems","Owned","PlayStation 3 Slim Console 120GB","United States of America","Official","Sony","Missing Field","Missing Field","1 jul 2025","CIB","79,22","150,49","657,5","150,49","-1.0",0.6,0.6,0.6,"","","Missing Field",
"Sony PlayStation 3","Games","Owned","Pro Evolution Soccer 2010","United States of America","Official","Konami","Konami Computer Entertainment Tokyo","Sports","19 abr 2021","Boxed","7,09","11,93","14,49","11,14","-1.0",?,?,?,"","","78",
"Sony PlayStation 3","Games","Owned","Pro Evolution Soccer 2011","United States of America","Official","Konami","Konami","Sports","19 abr 2021","Boxed","9,05","9,77","18,48","9,05","-1.0",?,?,?,"","","77",
"Sony PlayStation 3","Games","Owned","Pro Evolution Soccer 2012","United States of America","Official","Konami","Konami","Sports","19 abr 2021","Boxed","8,5","10,43","16,72","8,5","-1.0",?,?,?,"","","80",
"Sony PlayStation 3","Games","Owned","Pro Evolution Soccer 2013","United States of America","Official","Konami","Winning Eleven Productions","Sports","16 abr 2021","Loose","23,83","31,34","40,47","23,83","-1.0",?,?,?,"","","82",
"Sony PlayStation 3","Games","Owned","Pro Evolution Soccer 2014","United Kingdom","Official","Konami","Konami","Sports","19 abr 2021","Boxed","3,12","7,53","14,54","5,92","-1.0",?,?,?,"","","78",
"Sony PlayStation 3","Games","Owned","Ratchet & Clank Collection","United States of America","Official","Sony Computer Entertainment America, Inc.","Insomniac Games, Idol Minds Digital Entertainment","Action, Platformer","8 jun 2021","CIB","31,68","33,95","48,04","33,95","-1.0",?,?,?,"","","83",
"Sony PlayStation 3","Games","Owned","Ratchet & Clank: All 4 One","United States of America","Official","Sony Computer Entertainment America, Inc.","Insomniac Games","Action, Platformer","8 jun 2021","CIB","8,97","11,49","17,73","11,49","-1.0",?,?,?,"","","70",
"Sony PlayStation 3","Games","Owned","Ratchet & Clank: Into the Nexus","United States of America","Official","Sony Computer Entertainment America, Inc.","Insomniac Games","Action, Adventure","8 jun 2021","CIB","27,86","31,67","55,01","31,67","-1.0",?,?,?,"","","76",
"Sony PlayStation 3","Games","Owned","Resistance 2","United States of America","Official","Sony Computer Entertainment America, Inc.","Insomniac Games","Action, First-person shooter","16 abr 2021","Loose","9,35","10,97","23,34","9,35","-1.0",?,?,?,"","","87",
"Sony PlayStation 3","Games","Owned","Resistance 3","United States of America","Official","Sony Computer Entertainment America, Inc.","Insomniac Games","Action, First-person shooter","16 abr 2021","Loose","13,52","15,45","22,62","13,52","-1.0",?,?,?,"","","83",
"Sony PlayStation 3","Games","Owned","Rocksmith Guitar and Bass","United States of America","Official","Ubisoft","Ubisoft","Music","16 abr 2021","CIB","4,37","13,94","35,46","13,94","-1.0",1.0,1.0,1.0,"","","80",
"Sony PlayStation 3","Games","Owned","Sonic Generations","United States of America","Official","Sega","Sonic Team","Action, Adventure, Platformer","8 jun 2021","New","8,15","11,23","12,52","12,52","-1.0",?,?,?,"","","76",
"Sony PlayStation 3","Games","Owned","Sonic the Hedgehog","United States of America","Official","Sega","Sonic Team","Adventure, Platformer","8 jun 2021","New","11,52","15,68","23,21","23,21","-1.0",?,?,?,"","","43",
"Sony PlayStation 3","Games","Owned","Sonic Unleashed","United States of America","Official","Sega","Sonic Team","Missing Field","8 jun 2021","CIB","13,24","14,35","19,73","14,35","-1.0",?,?,?,"","","54",
"Sony PlayStation 3","Games","Owned","Sorcery","United States of America","Official","SCEA","Sony Santa Monica Studio","Action","16 abr 2021","New","6,16","7,24","10,19","10,19","-1.0",?,1.0,?,"","","70",
"Sony PlayStation 3","Games","Owned","Street Fighter X Tekken","United States of America","Official","Capcom","Capcom","Action, Fighting","16 abr 2021","CIB","13,76","16,95","35,49","16,95","-1.0",0.6,0.6,0.6,"","","84",
"Sony PlayStation 3","Games","Owned","Elder Scrolls IV: Oblivion - Game of the Year Edition","United States of America","Official","Bethesda Softworks","Bethesda Softworks","Racing","16 abr 2021","CIB","10,49","10,58","21","10,58","-1.0",1.0,1.0,1.0,"","","Missing Field",
"Sony PlayStation 3","Games","Owned","Godfather II","United States of America","Official","Electronic Arts","EA Redwood Shores","Action","13 oct 2024","CIB","20,35","23,57","62,2","23,57","-1.0",1.0,1.0,1.0,"","","67",
"Sony PlayStation 3","Games","Owned","Lord of the Rings: War in the North","United States of America","Official","WB Games","Snowblind Studios","Action, RPG","16 abr 2021","CIB","15,56","17,27","25,49","17,27","-1.0",1.0,1.0,1.0,"","","63",
"Sony PlayStation 3","Games","Owned","Sly Collection","United States of America","Official","Sony","Sucker Punch Productions","Action, Adventure","8 jun 2021","Boxed","35","35,5","43,58","35","-1.0",?,?,?,"","","85",
"Sony PlayStation 3","Games","Owned","Uncharted 2: Among Thieves","United States of America","Official","Sony Computer Entertainment America, Inc.","Naughty Dog Software","Action, Adventure","16 abr 2021","Loose","4,49","8,68","13,49","4,49","-1.0",?,?,?,"","","96",
"Sony PlayStation 3","Games","Owned","Uncharted 3: Drake's Deception","United States of America","Official","Sony Computer Entertainment America, Inc.","Naughty Dog Software","Action, Adventure","16 abr 2021","Loose","5,77","6,9","11,38","5,77","-1.0",?,?,?,"","","92",
"Sony PlayStation 3","Games","Owned","Uncharted 3: Drake's Deception (Special Edition)","United Kingdom","Official","Sony Computer Entertainment","Naughty Dog Software","Action, Adventure","16 abr 2021","Loose","13,11","20,85","71,55","13,11","-1.0",?,?,?,"","","92",
"Sony PlayStation 3","Games","Owned","Worms Collection","United States of America","Official","Missing Field","Team17","Action, Party","16 abr 2021","Loose","20,42","25,49","34,7","20,42","-1.0",?,?,?,"","","Missing Field",
"Sony PlayStation 2","Games","Owned","Ace Combat 5: The Unsung War","United States of America","Official","Namco","Namco","Flight Sim","16 abr 2021","Loose","8,91","12,41","40,49","8,91","-1.0",?,?,?,"","","84",
"Sony PlayStation 2","Games","Owned","ATV Offroad Fury 2","United States of America","Official","Sony Computer Entertainment","Rainbow Studios","Racing","16 abr 2021","Loose","3,86","9,13","17,05","3,86","-1.0",?,?,?,"","","82",
"Sony PlayStation 2","Games","Owned","Bionicle","United States of America","Official","Electronic Arts","Argonaut Games","Action, Platformer","16 abr 2021","Loose","7","10,5","35,5","7","-1.0",?,?,?,"","","51",
