Platform,Category,UserRecordType,Title,Country,ReleaseType,Publisher,Developer,Genre,CreatedAt,Ownership,PriceLoose,PriceCIB,PriceNew,YourPrice,PricePaid,ItemCondition,BoxCondition,ManualCondition,Notes,Tags,metacritic
"Sony PlayStation 4","Games","Owned","INSIDE / LIMBO Double Pack","United States of America","Official","505 Games","Playdead","Action, Platformer","14 abr 2021","Boxed","25","28,11","35,5","28,11","-1.0",1.0,1.0,?,"","","Missing Field",
"Sony PlayStation 4","Games","Owned","Just Dance 2014","United States of America","Official","Ubisoft Entertainment","Ubisoft Paris","Action, Music","14 abr 2021","Boxed","13,97","16","27,99","16","-1.0",1.0,1.0,?,"","","75",
"Sony PlayStation 4","Games","Owned","Just Dance 2015","United States of America","Official","Ubisoft Entertainment","Ubisoft Paris","Music","14 abr 2021","Boxed","10,86","10,9","17,34","10,9","-1.0",1.0,1.0,?,"","","72",
"Sony PlayStation 4","Games","Owned","La-Mulana 1 & 2: Hidden Treasures Edition","United States of America","Official","Active Gaming Media","NIGORO","Action, Puzzle, Platformer","4 may 2026","New","33,65","35,89","50,27","50,27","-1.0",?,?,?,"","","Missing Field",
"Sony PlayStation 4","Games","Owned","Little Nightmares [Complete Edition]","United States of America","Official","Bandai Namco Entertainment","Tarsier Studios","Action, Adventure","14 abr 2021","Boxed","25,52","29,05","39,65","29,05","-1.0",1.0,1.0,?,"","","78",
"Sony PlayStation 4","Games","Owned","Little Nightmares [Six Edition]","United States of America","Official","Bandai Namco Games","Tarsier Studios","First-person shooter, Fighting","28 dic 2024","CIB","35,5","59,64","109,74","59,64","-1.0",1.0,1.0,1.0,"","","78",
"Sony PlayStation 4","Games","Owned","LittleBigPlanet 3","United States of America","Official","Sony Computer Entertainment America, Inc.","Sumo Digital Ltd.","Puzzle, Sandbox, Platformer","14 abr 2021","Boxed","14,11","14,18","20,82","14,18","-1.0",1.0,1.0,?,"","","79",
"Sony PlayStation 4","Games","Owned","Los Caballeros Del Zodiaco alma de Soldados","Mexico","Official","Bandai Namco Entertainment","Bandai Namco Entertainment","Fighting","14 abr 2021","Boxed","100,49","113,42","129,91","113,42","-1.0",1.0,1.0,?,"","","Missing Field",
"Sony PlayStation 4","Games","Owned","Mafia III","United States of America","Official","2K Games","Hangar 13","Action, Adventure","14 abr 2021","Boxed","9,93","11,07","14,63","11,07","-1.0",1.0,1.0,?,"","","68",
"Sony PlayStation 4","Games","Owned","Marvel Avengers","United States of America","Official","Square Enix","Crystal Dynamics","Action, Adventure","28 oct 2024","CIB+","9,55","10,99","15,15","10,99","-1.0",1.0,1.0,1.0,"","","67",
"Sony PlayStation 4","Games","Owned","Marvel Avengers Bonus Steelbook","United States of America","Official","Square Enix","Square Enix","Action, Adventure, RPG","28 oct 2024","B","-1.0", "-1.0", "-1.0", "-1.0","-1.0",?,1.0,?,"","","Missing Field",
"Sony PlayStation 4","Games","Owned","Mega Man Legacy Collection","United States of America","Official","Capcom","Capcom","Platformer","14 abr 2021","Boxed","17,73","18,68","25,4","18,68","-1.0",1.0,1.0,?,"","","77",
"Sony PlayStation 4","Games","Owned","Middle-earth: Shadow of Mordor - Game of the Year Edition","United States of America","Official","WB Games","Monolith Productions, Inc.","Action, Adventure","14 abr 2021","Boxed","14,85","15,47","33,5","15,47","-1.0",1.0,1.0,?,"","","Missing Field",
"Sony PlayStation 4","Games","Owned","Mortal Kombat 11","United States of America","Official","WB Games","NetherRealm Studios","Action, Fighting","14 abr 2021","Boxed","9,71","10,5","15,5","10,5","-1.0",1.0,1.0,?,"","","82",
"Sony PlayStation 4","Games","Owned","Mortal Kombat X","United States of America","Official","WB Games","NetherRealm Studios","Fighting","14 abr 2021","Boxed","7,7","10,49","20,48","10,49","-1.0",1.0,1.0,?,"","","83",
"Sony PlayStation 4","Games","Owned","Naruto Shippuden: Ultimate Ninja Storm Legacy","United States of America","Official","Bandai Namco Entertainment","CyberConnect2","Fighting","21 ago 2025","CIB","52,99","64,8","163,91","64,8","-1.0",1.0,1.0,1.0,"","","70",
"Sony PlayStation 4","Games","Owned","NBA 2K15","United States of America","Official","Visual Concepts","2K Games","Sports","14 abr 2021","Boxed","8,47","8,61","24,46","8,61","-1.0",1.0,1.0,?,"","","83",
"Sony PlayStation 4","Games","Owned","Need for Speed: Rivals","United States of America","Official","Electronic Arts","Ghost Games","Racing","14 abr 2021","Boxed","7,04","8,75","19,5","8,75","-1.0",1.0,1.0,?,"","","80",
"Sony PlayStation 4","Systems","Owned","PlayStation 4 Console 500GB","United States of America","Official","Sony","Missing Field","Missing Field","1 jul 2025","CIB","110,45","111,29","170,5","111,29","-1.0",0.5,0.5,0.5,"","","Missing Field",
"Sony PlayStation 4","Games","Owned","Playstation VR Demo Disc","United States of America","Demo","Sony Interactive Entertainment","Sony Interactive Entertainment","Adventure","14 abr 2021","Boxed","7,13","17,6","22,5","13,97","-1.0",1.0,1.0,?,"","","Missing Field",
"Sony PlayStation 4","Games","Owned","PlayStation VR WORLDS","United States of America","Official","SIEA","Sony London Studio","Party","14 abr 2021","Boxed","7,07","9,41","10,49","9,41","-1.0",1.0,1.0,?,"","","59",
"Sony PlayStation 4","Games","Owned","Pro Evolution Soccer 2016","United States of America","Official","Konami","PES Productions","Sports","19 abr 2021","Boxed","9,96","16","25,5","16","-1.0",?,?,?,"","","87",
"Sony PlayStation 4","Games","Owned","Pro Evolution Soccer 2017","United States of America","Official","Konami Digital Entertainment, Inc.","Konami Digital Entertainment","Sports","14 abr 2021","Boxed","18,48","20,12","37,69","20,12","-1.0",1.0,1.0,?,"","","85",
"Sony PlayStation 4","Games","Owned","Pro Evolution Soccer 2018","United States of America","Official","Konami","Konami","Sports","14 abr 2021","Boxed","14,01","19,89","30,43","19,89","-1.0",1.0,1.0,?,"","","83",
"Sony PlayStation 4","Games","Owned","Rayman Legends","United States of America","Official","Ubisoft Entertainment","Ubisoft Montpellier","Platformer","14 abr 2021","Boxed","11,07","11,39","20,23","11,39","-1.0",1.0,1.0,?,"","","90",
"Sony PlayStation 4","Games","Owned","Red Dead Redemption II [Steelbook Edition]","United States of America","Official","Rockstar Games","Rockstar Games","Action, Adventure","9 oct 2024","CIB+","33,74","37,75","51,42","37,75","-1.0",1.0,1.0,1.0,"","","97",
"Sony PlayStation 4","Games","Owned","Rick and Morty: Virtual Rick-ality","United States of America","Official","Adult Swim Games","Nighthawk Interactive, Owlchemy Labs","Action","14 abr 2021","Boxed","12,34","14,62","22,06","14,62","-1.0",1.0,1.0,?,"","","70",
"Sony PlayStation 4","Games","Owned","Rocksmith 2014 Edition: Remastered","United States of America","Official","Ubisoft","Ubisoft","Action, Music","14 abr 2021","Boxed","28,03","31,95","77,31","31,95","-1.0",1.0,1.0,?,"","","Missing Field",
"Sony PlayStation 4","Games","Owned","Secret of Mana","United States of America","Official","Square Enix","Square Enix","RPG","14 abr 2021","Boxed","18,01","19,97","25,98","19,97","-1.0",1.0,1.0,?,"","","63",
"Sony PlayStation 4","Games","Owned","Sherlock Holmes: Crimes & Punishments","United States of America","Official","Focus Home Interactive","Frogwares Games Development Studio","Adventure","14 abr 2021","Boxed","10,49","14,41","27,76","14,41","-1.0",1.0,1.0,?,"","","73",
"Sony PlayStation 4","Games","Owned","Shovel Knight","United States of America","Official","Yacht Club Games","Yacht Club Games","Action, Platformer","14 abr 2021","Boxed","20,39","20,5","38,72","20,5","-1.0",1.0,1.0,?,"","","90",
"Sony PlayStation 4","Games","Owned","Sine Mora EX","United States of America","Official","Nordic Games GmbH","Digital Reality","Action, Shoot 'em up","14 abr 2021","Boxed","12,06","15,08","28,23","15,08","-1.0",1.0,1.0,?,"","","81",
"Sony PlayStation 4","Games","Owned","Sniper Elite III [Ultimate Edition]","United States of America","Official","505 Games","Rebellion","Stealth, Third-person shooter","14 abr 2021","CIB+","16,88","17,48","35,46","17,48","-1.0",1.0,1.0,1.0,"","","74",
"Sony PlayStation 4","Games","Owned","Star Wars: Battlefront","United States of America","Official","EA Games","DiCE","Action, First-person shooter","14 abr 2021","Boxed","7,54","7,83","14,68","7,83","-1.0",1.0,1.0,?,"","","73",
"Sony PlayStation 4","Games","Owned","Star Wars: Battlefront II","United States of America","Official","EA Games","EA Dice","Action, First-person shooter","14 abr 2021","Boxed","8,57","8,78","16","8,78","-1.0",1.0,1.0,?,"","","68",
"Sony PlayStation 4","Games","Owned","Street Fighter V","United States of America","Official","Capcom","Capcom","Fighting","14 abr 2021","Boxed","10,49","11,42","24,5","11,42","-1.0",1.0,1.0,?,"","","77",
"Sony PlayStation 4","Games","Owned","Street Fighter: 30th Anniversary Collection","United States of America","Official","Capcom","Digital Eclipse","Action, Fighting","14 abr 2021","Boxed","15,49","19,35","25,38","19,35","-1.0",1.0,1.0,?,"","","83",
"Sony PlayStation 4","Games","Owned","Crew","United Kingdom","Official","Ubisoft Entertainment","Ivory Tower","Racing","14 abr 2021","Boxed","3,62","5,38","20,69","5,38","-1.0",1.0,1.0,?,"","","61",
"Sony PlayStation 4","Games","Owned","Last of Us Remastered","United States of America","Official","Sony Computer Entertainment, Sony Computer Entertainment America","Naughty Dog Software","Action, Adventure","14 abr 2021","Boxed","8,5","11,91","15,47","11,91","-1.0",1.0,0.9,?,"","","95",
"Sony PlayStation 4","Games","Owned","Witcher III: Wild Hunt","United Kingdom","Official","Bandai Namco Entertainment","CD Projekt RED Sp. z o.o.","Action, Adventure, RPG","14 abr 2021","CIB","10,1","12,14","22,45","12,14","-1.0",1.0,1.0,1.0,"","","92",
"Sony PlayStation 4","Games","Owned","Trials Fusion","United States of America","Official","Ubisoft Entertainment","Redlynx Ltd, Ubisoft Shanghai","Racing, Platformer","14 abr 2021","Boxed","7,59","8,61","10,47","8,61","-1.0",1.0,1.0,?,"","","79",
"Sony PlayStation 4","Games","Owned","Trials Rising [Gold Edition]","United States of America","Official","Ubisoft","Ubisoft","Racing, Platformer","14 abr 2021","Boxed","9,97","11,5","16,15","11,5","-1.0",1.0,1.0,?,"","","Missing Field",
"Sony PlayStation 4","Games","Owned","Uncharted 4: A Thief's End","United States of America","Official","Sony Computer Entertainment America, Inc.","Naughty Dog Software","Action, Adventure","14 abr 2021","Boxed","8,77","8,83","15,99","8,83","-1.0",1.0,1.0,?,"","","93",
"Sony PlayStation 4","Games","Owned","Uncharted: The Lost Legacy","United States of America","Official","Sony Computer Entertainment America, Inc.","Naughty Dog Software","Action, Adventure","14 abr 2021","Boxed","10,51","11,66","18,22","11,66","-1.0",1.0,1.0,?,"","","84",
"Sony PlayStation 4","Games","Owned","Uncharted: The Nathan Drake Collection","United States of America","Official","Sony Computer Entertainment America, Inc.","Bluepoint Games, Naughty Dog Software","Action, Adventure, First-person shooter","14 abr 2021","Boxed","10,68","12,7","16,49","12,7","-1.0",1.0,1.0,?,"","","86",
"Sony PlayStation 4","Games","Owned","Watch Dogs","United States of America","Official","Ubisoft Entertainment","Ubisoft Montreal","Action, Adventure, Sandbox","14 abr 2021","Boxed","7,41","8,69","18,48","8,69","-1.0",1.0,1.0,?,"","","80",
"Sony PlayStation 4","Games","Owned","Yooka-Laylee","United States of America","Official","Team17 Software Limited","Playtonic Games","Platformer","14 abr 2021","Boxed","9,32","13,47","23,81","13,47","-1.0",1.0,1.0,?,"","","68",
"Nintendo DS","Games","Owned","Call of Duty: Black Ops","United States of America","Official","Activision","n-Space, Inc","Action, First-person shooter","14 abr 2021","CIB","13,39","17,01","40,49","17,01","-1.0",1.0,1.0,1.0,"","","74",
"Nintendo DS","Games","Owned","Call of Duty: Modern Warfare - Mobilized","United States of America","Official","Activision","n-Space, Inc","Action, First-person shooter","14 abr 2021","CIB","10,43","13,38","36,5","13,38","-1.0",1.0,1.0,1.0,"","","73",
"Nintendo DS","Games","Owned","Cars","United Kingdom","Official","THQ","Helixe","Racing","14 abr 2021","CIB","4,05","5,81","12,72","5,81","-1.0",1.0,1.0,1.0,"","","54",
"Nintendo DS","Games","Owned","Cars 2","United States of America","Official","Disney Interactive","Firebrand Games","Racing","27 mar 2025","Boxed","6,48","9,08","16,98","7,48","-1.0",1.0,1.0,?,"","","58",
"Nintendo DS","Games","Owned","Kirby: Squeak Squad","United States of America","Official","Nintendo","HAL Laboratory","Action, Adventure, Platformer","14 abr 2021","CIB","23,76","40,5","270,5","40,5","-1.0",0.9,0.3,1.0,"","","71",
"Nintendo DS","Games","Owned","Mario Party DS","United States of America","Official","Nintendo","Hudson Entertainment, Inc.","Adventure, Puzzle, Strategy","14 abr 2021","CIB","16,24","18,88","40,49","18,88","-1.0",1.0,1.0,1.0,"","","72",
"Nintendo DS","Games","Owned","MySims Kingdom","United States of America","Official","Electronic Arts","EA Redwood Shores","Life Sim","14 abr 2021","CIB","10,43","10,44","18,62","10,44","-1.0",1.0,1.0,1.0,"","","58",
"Nintendo DS","Games","Owned","Need for Speed Underground 2","United States of America","Official","Electronic Arts","EA Canada","Racing","18 jun 2025","CIB","19,48","20,04","35,49","20,04","-1.0",1.0,1.0,1.0,"","","65",
"Nintendo DS","Games","Owned","New Super Mario Bros.","United States of America","Official","Nintendo of America, Inc.","Nintendo EAD","Platformer","14 abr 2021","CIB","20,47","28,74","70,83","28,74","-1.0",1.0,1.0,1.0,"","","89",
"Nintendo DS","Systems","Owned","Nintendo DSi [Red]","United States of America","Official","Nintendo","Missing Field","Missing Field","1 oct 2025","CIB+","66,69","130,44","420,5","130,44","-1.0",1.0,1.0,1.0,"","","Missing Field",
"Nintendo DS","Games","Owned","Pokémon White Version 2","United States of America","Official","Nintendo","Game Freak","Adventure, RPG, Strategy","21 nov 2024","CIB","160,47","204,14","294,77","204,14","-1.0",1.0,1.0,1.0,"","","80",
"Nintendo DS","Games","Owned","Pro Evolution Soccer 2008","United States of America","Official","Konami","Konami","Sports","14 abr 2021","CIB","9,98","11,08","17,79","11,08","-1.0",1.0,1.0,1.0,"","","58",
"Nintendo DS","Games","Owned","Legend of Zelda: Phantom Hourglass","United States of America","Official","Nintendo","Nintendo EAD","Action, Adventure, RPG, Puzzle","14 abr 2021","CIB","23,09","43,87","94,5","43,87","-1.0",1.0,1.0,1.0,"","","90",
"Nintendo DS","Games","Owned","Tony Hawk's Proving Ground","United States of America","Official","Activision","Vicarious Visions","Sports","7 sept 2021","CIB","10,61","11","22,48","11","-1.0",0.6,0.6,0.6,"","","79",
"Nintendo DS","Games","Owned","Turbo: Super Stunt Squad","United States of America","Official","D3 Publisher Inc.","Torus Games","Racing","24 oct 2024","CIB","5,81","7,44","11,33","7,44","-1.0",1.0,1.0,1.0,"","","Missing Field",
"Nintendo DS","Games","Owned","Ultimate Mortal Kombat","United States of America","Official","Midway Games","Other Ocean Interactive","Fighting","5 may 2025","CIB","23,89","30,49","50,49","30,49","-1.0",1.0,1.0,1.0,"","","73",
"Nintendo DS","Systems","Owned","White Nintendo DS Lite","United States of America","Official","Missing Field","Nintendo","Missing Field","3 ago 2021","CIB","60,5","100,13","189,5","100,13","-1.0",1.0,1.0,1.0,"","","Missing Field",
"Nintendo DS","Games","Owned","Winning Eleven: Pro Evolution Soccer 2007","United States of America","Official","Konami","Konami","Sports","14 abr 2021","CIB","4,78","10,49","19,5","10,49","-1.0",1.0,1.0,1.0,"","","63",
"Nintendo 3DS","Games","Owned","Adventure Time: Explore the Dungeon Because I Don't Know! [Collector Edition]","United States of America","Official","Missing Field","WayForward Technologies","Action, Adventure","13 oct 2024","CIB","45,49","47,99","70,98","47,99","-1.0",1.0,1.0,1.0,"","","33",
"Nintendo 3DS","Games","Owned","Animal Crossing: New Leaf","United States of America","Official","Nintendo","Nintendo EAD","Life Sim","14 abr 2021","CIB","22,99","25,98","37,46","25,98","-1.0",0.9,1.0,1.0,"","","88",
"Nintendo 3DS","Games","Owned","Beyblade: Evolution","United States of America","Official","Rising Star Games","Intergrow","Action, Fighting","27 mar 2025","Boxed","7,36","12,25","60,47","11,31","-1.0",1.0,1.0,?,"","","49",
"Nintendo 3DS","Games","Owned","Bravely Default","United States of America","Official","Square Enix, Nintendo","Silicon Studio","RPG","14 abr 2021","Boxed","20,87","24,97","41,48","20,87","-1.0",1.0,1.0,?,"","","85",
"Nintendo 3DS","Games","Owned","Bust-A-Move Universe","United States of America","Official","Square Enix","Arika Co., Ltd.","Puzzle","14 abr 2021","Boxed","10,28","10,34","14,91","10,28","-1.0",1.0,1.0,?,"","","49",
"Nintendo 3DS","Games","Owned","Cars 2","United States of America","Official","Disney Interactive","Firebrand Games","Racing","14 abr 2021","Boxed","6,41","7,57","20,27","6,49","-1.0",1.0,1.0,?,"","","58",
"Nintendo 3DS","Games","Owned","Chibi-Robo! Zip Lash [amiibo Bundle]","United States of America","Official","Nintendo","skip, Ltd.","Platformer","15 sept 2024","New","21,33","22,99","34,59","34,59","-1.0",?,1.0,?,"","","59",
"Nintendo 3DS","Games","Owned","Donkey Kong Country Returns 3D","United States of America","Official","Nintendo","Monster Games, Inc.","Platformer","27 jul 2025","CIB","12,78","13,38","28,95","13,38","-1.0",1.0,1.0,1.0,"","","83",
